class,path_rgb,path_gray
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00092.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00092.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00093.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00093.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00094.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00094.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00095.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00095.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00096.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00096.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00097.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00097.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00098.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00098.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00099.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00099.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00100.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00100.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00101.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00101.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00102.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00102.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00103.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00103.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00104.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00104.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00105.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00105.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00106.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00106.png
corduroy,data_resized/rgb\corduroy\sample_a\corduroy_sample_a_00107.png,data_resized/gray\corduroy\sample_a\corduroy_sample_a_00107.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00108.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00108.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00109.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00109.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00110.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00110.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00111.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00111.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00112.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00112.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00113.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00113.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00114.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00114.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00115.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00115.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00116.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00116.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00117.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00117.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00118.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00118.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00119.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00119.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00120.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00120.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00121.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00121.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00122.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00122.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00123.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00123.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00124.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00124.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00125.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00125.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00126.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00126.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00127.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00127.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00128.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00128.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00129.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00129.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00130.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00130.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00131.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00131.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00132.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00132.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00133.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00133.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00134.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00134.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00135.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00135.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00136.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00136.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00137.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00137.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00138.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00138.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00139.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00139.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00140.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00140.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00141.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00141.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00142.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00142.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00143.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00143.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00144.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00144.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00145.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00145.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00146.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00146.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00147.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00147.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00148.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00148.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00149.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00149.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00150.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00150.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00151.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00151.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00152.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00152.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00153.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00153.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00154.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00154.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00155.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00155.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00156.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00156.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00157.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00157.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00158.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00158.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00159.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00159.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00160.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00160.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00161.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00161.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00162.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00162.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00163.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00163.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00164.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00164.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00165.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00165.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00166.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00166.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00167.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00167.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00168.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00168.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00169.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00169.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00170.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00170.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00171.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00171.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00172.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00172.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00173.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00173.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00174.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00174.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00175.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00175.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00176.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00176.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00177.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00177.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00178.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00178.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00179.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00179.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00180.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00180.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00181.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00181.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00182.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00182.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00183.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00183.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00184.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00184.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00185.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00185.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00186.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00186.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00187.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00187.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00188.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00188.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00189.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00189.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00190.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00190.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00191.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00191.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00192.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00192.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00193.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00193.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00194.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00194.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00195.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00195.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00196.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00196.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00197.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00197.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00198.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00198.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00199.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00199.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00200.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00200.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00201.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00201.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00202.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00202.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00203.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00203.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00204.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00204.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00205.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00205.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00206.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00206.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00207.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00207.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00208.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00208.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00209.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00209.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00210.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00210.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00211.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00211.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00212.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00212.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00213.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00213.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00214.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00214.png
corduroy,data_resized/rgb\corduroy\sample_b\corduroy_sample_b_00215.png,data_resized/gray\corduroy\sample_b\corduroy_sample_b_00215.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00216.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00216.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00217.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00217.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00218.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00218.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00219.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00219.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00220.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00220.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00221.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00221.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00222.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00222.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00223.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00223.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00224.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00224.png
corduroy,data_resized/rgb\corduroy\sample_c\corduroy_sample_c_00225.png,data_resized/gray\corduroy\sample_c\corduroy_sample_c_00225.png
